Sample,Output_Q31,Output_Float
5029,-335,-0.0000002
5030,-328,-0.0000002
5031,6,0.0000000
5032,333,0.0000002
5033,326,0.0000002
5034,-8,-0.0000000
5035,-335,-0.0000002
5036,-328,-0.0000002
5037,6,0.0000000
5038,333,0.0000002
5039,326,0.0000002
5040,-8,-0.0000000
5041,-335,-0.0000002
5042,-328,-0.0000002
5043,6,0.0000000
5044,333,0.0000002
5045,326,0.0000002
5046,-8,-0.0000000
5047,-335,-0.0000002
5048,-328,-0.0000002
5049,6,0.0000000
5050,333,0.0000002
5051,326,0.0000002
5052,-8,-0.0000000
5053,-335,-0.0000002
5054,-328,-0.0000002
5055,6,0.0000000
5056,333,0.0000002
5057,326,0.0000002
5058,-8,-0.0000000
5059,-335,-0.0000002
5060,-328,-0.0000002
5061,6,0.0000000
5062,333,0.0000002
5063,326,0.0000002
5064,-8,-0.0000000
5065,-335,-0.0000002
5066,-328,-0.0000002
5067,6,0.0000000
5068,333,0.0000002
5069,326,0.0000002
5070,-8,-0.0000000
5071,-335,-0.0000002
5072,-328,-0.0000002
5073,6,0.0000000
5074,333,0.0000002
5075,326,0.0000002
5076,-8,-0.0000000
5077,-335,-0.0000002
5078,-328,-0.0000002
5079,6,0.0000000
5080,333,0.0000002
5081,326,0.0000002
5082,-8,-0.0000000
5083,-335,-0.0000002
5084,-328,-0.0000002
5085,6,0.0000000
5086,333,0.0000002
5087,326,0.0000002
5088,-8,-0.0000000
5089,-335,-0.0000002
5090,-328,-0.0000002
5091,6,0.0000000
5092,333,0.0000002
5093,326,0.0000002
5094,-8,-0.0000000
5095,-335,-0.0000002
5096,-328,-0.0000002
5097,6,0.0000000
5098,333,0.0000002
5099,326,0.0000002
5100,-8,-0.0000000
5101,-335,-0.0000002
5102,-328,-0.0000002
5103,6,0.0000000
5104,333,0.0000002
5105,326,0.0000002
5106,-8,-0.0000000
5107,-335,-0.0000002
5108,-328,-0.0000002
5109,6,0.0000000
5110,333,0.0000002
5111,326,0.0000002
5112,-8,-0.0000000
5113,-335,-0.0000002
5114,-328,-0.0000002
5115,6,0.0000000
5116,333,0.0000002
5117,326,0.0000002
5118,-8,-0.0000000
5119,-335,-0.0000002
5120,-328,-0.0000002
5121,6,0.0000000
5122,333,0.0000002
5123,326,0.0000002
5124,-8,-0.0000000
5125,-335,-0.0000002
5126,-328,-0.0000002
5127,6,0.0000000
5128,333,0.0000002
5129,326,0.0000002
5130,-8,-0.0000000
5131,-335,-0.0000002
5132,-328,-0.0000002
5133,6,0.0000000
5134,333,0.0000002
5135,326,0.0000002
5136,-8,-0.0000000
5137,-335,-0.0000002
5138,-328,-0.0000002
5139,6,0.0000000
5140,333,0.0000002
5141,326,0.0000002
5142,-8,-0.0000000
5143,-335,-0.0000002
5144,-328,-0.0000002
5145,6,0.0000000
5146,333,0.0000002
5147,326,0.0000002
5148,-8,-0.0000000
5149,-335,-0.0000002
5150,-328,-0.0000002
5151,6,0.0000000
5152,333,0.0000002
5153,326,0.0000002
5154,-8,-0.0000000
5155,-335,-0.0000002
5156,-328,-0.0000002
5157,6,0.0000000
5158,333,0.0000002
5159,326,0.0000002
5160,-8,-0.0000000
5161,-335,-0.0000002
5162,-328,-0.0000002
5163,6,0.0000000
5164,333,0.0000002
5165,326,0.0000002
5166,-8,-0.0000000
5167,-335,-0.0000002
5168,-328,-0.0000002
5169,6,0.0000000
5170,333,0.0000002
5171,326,0.0000002
5172,-8,-0.0000000
5173,-335,-0.0000002
5174,-328,-0.0000002
5175,6,0.0000000
5176,333,0.0000002
5177,326,0.0000002
5178,-8,-0.0000000
5179,-335,-0.0000002
5180,-328,-0.0000002
5181,6,0.0000000
5182,333,0.0000002
5183,326,0.0000002
5184,-8,-0.0000000
5185,-335,-0.0000002
5186,-328,-0.0000002
5187,6,0.0000000
5188,333,0.0000002
5189,326,0.0000002
5190,-8,-0.0000000
5191,-335,-0.0000002
5192,-328,-0.0000002
5193,6,0.0000000
5194,333,0.0000002
5195,326,0.0000002
5196,-8,-0.0000000
5197,-335,-0.0000002
5198,-328,-0.0000002
5199,6,0.0000000
5200,333,0.0000002
5201,326,0.0000002
5202,-8,-0.0000000
5203,-335,-0.0000002
5204,-328,-0.0000002
5205,6,0.0000000
5206,333,0.0000002
5207,326,0.0000002
5208,-8,-0.0000000
5209,-335,-0.0000002
5210,-328,-0.0000002
5211,6,0.0000000
5212,333,0.0000002
5213,326,0.0000002
5214,-8,-0.0000000
5215,-335,-0.0000002
5216,-328,-0.0000002
5217,6,0.0000000
5218,333,0.0000002
5219,326,0.0000002
5220,-8,-0.0000000
5221,-335,-0.0000002
5222,-328,-0.0000002
5223,6,0.0000000
5224,333,0.0000002
5225,326,0.0000002
5226,-8,-0.0000000
5227,-335,-0.0000002
5228,-328,-0.0000002
5229,6,0.0000000
5230,333,0.0000002
5231,326,0.0000002
5232,-8,-0.0000000
5233,-335,-0.0000002
5234,-328,-0.0000002
5235,6,0.0000000
5236,333,0.0000002
5237,326,0.0000002
5238,-8,-0.0000000
5239,-335,-0.0000002
5240,-328,-0.0000002
5241,6,0.0000000
5242,333,0.0000002
5243,326,0.0000002
5244,-8,-0.0000000
5245,-335,-0.0000002
5246,-328,-0.0000002
5247,6,0.0000000
5248,333,0.0000002
5249,326,0.0000002
5250,-8,-0.0000000
5251,-335,-0.0000002
5252,-328,-0.0000002
5253,6,0.0000000
5254,333,0.0000002
5255,326,0.0000002
5256,-8,-0.0000000
5257,-335,-0.0000002
5258,-328,-0.0000002
5259,6,0.0000000
5260,333,0.0000002
5261,326,0.0000002
5262,-8,-0.0000000
5263,-335,-0.0000002
5264,-328,-0.0000002
5265,6,0.0000000
5266,333,0.0000002
5267,326,0.0000002
5268,-8,-0.0000000
5269,-335,-0.0000002
5270,-328,-0.0000002
5271,6,0.0000000
5272,333,0.0000002
5273,326,0.0000002
5274,-8,-0.0000000
5275,-335,-0.0000002
5276,-328,-0.0000002
5277,6,0.0000000
5278,333,0.0000002
5279,326,0.0000002
5280,-8,-0.0000000
5281,-335,-0.0000002
5282,-328,-0.0000002
5283,6,0.0000000
5284,333,0.0000002
5285,326,0.0000002
5286,-8,-0.0000000
5287,-335,-0.0000002
5288,-328,-0.0000002
5289,6,0.0000000
5290,333,0.0000002
5291,326,0.0000002
5292,-8,-0.0000000
5293,-335,-0.0000002
5294,-328,-0.0000002
5295,6,0.0000000
5296,333,0.0000002
5297,326,0.0000002
5298,-8,-0.0000000
5299,-335,-0.0000002
5300,-328,-0.0000002
5301,6,0.0000000
5302,333,0.0000002
5303,326,0.0000002
5304,-8,-0.0000000
5305,-335,-0.0000002
5306,-328,-0.0000002
5307,6,0.0000000
5308,333,0.0000002
5309,326,0.0000002
5310,-8,-0.0000000
5311,-335,-0.0000002
5312,-328,-0.0000002
5313,6,0.0000000
5314,333,0.0000002
5315,326,0.0000002
5316,-8,-0.0000000
5317,-335,-0.0000002
5318,-328,-0.0000002
5319,6,0.0000000
5320,333,0.0000002
5321,326,0.0000002
5322,-8,-0.0000000
5323,-335,-0.0000002
5324,-328,-0.0000002
5325,6,0.0000000
5326,333,0.0000002
5327,326,0.0000002
5328,-8,-0.0000000
5329,-335,-0.0000002
5330,-328,-0.0000002
5331,6,0.0000000
5332,333,0.0000002
5333,326,0.0000002
5334,-8,-0.0000000
5335,-335,-0.0000002
5336,-328,-0.0000002
5337,6,0.0000000
5338,333,0.0000002
5339,326,0.0000002
5340,-8,-0.0000000
5341,-335,-0.0000002
5342,-328,-0.0000002
5343,6,0.0000000
5344,333,0.0000002
5345,326,0.0000002
5346,-8,-0.0000000
5347,-335,-0.0000002
5348,-328,-0.0000002
5349,6,0.0000000
5350,333,0.0000002
5351,326,0.0000002
5352,-8,-0.0000000
5353,-335,-0.0000002
5354,-328,-0.0000002
5355,6,0.0000000
5356,333,0.0000002
5357,326,0.0000002
5358,-8,-0.0000000
5359,-335,-0.0000002
5360,-328,-0.0000002
5361,6,0.0000000
5362,333,0.0000002
5363,326,0.0000002
5364,-8,-0.0000000
5365,-335,-0.0000002
5366,-328,-0.0000002
5367,6,0.0000000
5368,333,0.0000002
5369,326,0.0000002
5370,-8,-0.0000000
5371,-335,-0.0000002
5372,-328,-0.0000002
5373,6,0.0000000
5374,333,0.0000002
5375,326,0.0000002
5376,-8,-0.0000000
5377,-335,-0.0000002
5378,-328,-0.0000002
5379,6,0.0000000
5380,333,0.0000002
5381,326,0.0000002
5382,-8,-0.0000000
5383,-335,-0.0000002
5384,-328,-0.0000002
5385,6,0.0000000
5386,333,0.0000002
5387,326,0.0000002
5388,-8,-0.0000000
5389,-335,-0.0000002
5390,-328,-0.0000002
5391,6,0.0000000
5392,333,0.0000002
5393,326,0.0000002
5394,-8,-0.0000000
5395,-335,-0.0000002
5396,-328,-0.0000002
5397,6,0.0000000
5398,333,0.0000002
5399,326,0.0000002
5400,-8,-0.0000000
5401,-335,-0.0000002
5402,-328,-0.0000002
5403,6,0.0000000
5404,333,0.0000002
5405,326,0.0000002
5406,-8,-0.0000000
5407,-335,-0.0000002
5408,-328,-0.0000002
5409,6,0.0000000
5410,333,0.0000002
5411,326,0.0000002
5412,-8,-0.0000000
5413,-335,-0.0000002
5414,-328,-0.0000002
5415,6,0.0000000
5416,333,0.0000002
5417,326,0.0000002
5418,-8,-0.0000000
5419,-335,-0.0000002
5420,-328,-0.0000002
5421,6,0.0000000
5422,333,0.0000002
5423,326,0.0000002
5424,-8,-0.0000000
5425,-335,-0.0000002
5426,-328,-0.0000002
5427,6,0.0000000
5428,333,0.0000002
5429,326,0.0000002
5430,-8,-0.0000000
5431,-335,-0.0000002
5432,-328,-0.0000002
5433,6,0.0000000
5434,333,0.0000002
5435,326,0.0000002
5436,-8,-0.0000000
5437,-335,-0.0000002
5438,-328,-0.0000002
5439,6,0.0000000
5440,333,0.0000002
5441,326,0.0000002
5442,-8,-0.0000000
5443,-335,-0.0000002
5444,-328,-0.0000002
5445,6,0.0000000
5446,333,0.0000002
5447,326,0.0000002
5448,-8,-0.0000000
5449,-335,-0.0000002
5450,-328,-0.0000002
5451,6,0.0000000
5452,333,0.0000002
5453,326,0.0000002
5454,-8,-0.0000000
5455,-335,-0.0000002
5456,-328,-0.0000002
5457,6,0.0000000
5458,333,0.0000002
5459,326,0.0000002
5460,-8,-0.0000000
5461,-335,-0.0000002
5462,-328,-0.0000002
5463,6,0.0000000
5464,333,0.0000002
5465,326,0.0000002
5466,-8,-0.0000000
5467,-335,-0.0000002
5468,-328,-0.0000002
5469,6,0.0000000
5470,333,0.0000002
5471,326,0.0000002
5472,-8,-0.0000000
5473,-335,-0.0000002
5474,-328,-0.0000002
5475,6,0.0000000
5476,333,0.0000002
5477,326,0.0000002
5478,-8,-0.0000000
5479,-335,-0.0000002
5480,-328,-0.0000002
5481,6,0.0000000
5482,333,0.0000002
5483,326,0.0000002
5484,-8,-0.0000000
5485,-335,-0.0000002
5486,-328,-0.0000002
5487,6,0.0000000
5488,333,0.0000002
5489,326,0.0000002
5490,-8,-0.0000000
5491,-335,-0.0000002
5492,-328,-0.0000002
5493,6,0.0000000
5494,333,0.0000002
5495,326,0.0000002
5496,-8,-0.0000000
5497,-335,-0.0000002
5498,-328,-0.0000002
5499,6,0.0000000
5500,333,0.0000002
5501,326,0.0000002
5502,-8,-0.0000000
5503,-335,-0.0000002
5504,-328,-0.0000002
5505,6,0.0000000
5506,333,0.0000002
5507,326,0.0000002
5508,-8,-0.0000000
5509,-335,-0.0000002
5510,-328,-0.0000002
5511,6,0.0000000
5512,333,0.0000002
5513,326,0.0000002
5514,-8,-0.0000000
5515,-335,-0.0000002
5516,-328,-0.0000002
5517,6,0.0000000
5518,333,0.0000002
5519,326,0.0000002
5520,-8,-0.0000000
5521,-335,-0.0000002
5522,-328,-0.0000002
5523,6,0.0000000
5524,333,0.0000002
5525,326,0.0000002
5526,-8,-0.0000000
5527,-335,-0.0000002
5528,-328,-0.0000002
5529,6,0.0000000
5530,333,0.0000002
5531,326,0.0000002
5532,-8,-0.0000000
5533,-335,-0.0000002
5534,-328,-0.0000002
5535,6,0.0000000
5536,333,0.0000002
5537,326,0.0000002
5538,-8,-0.0000000
5539,-335,-0.0000002
5540,-328,-0.0000002
5541,6,0.0000000
5542,333,0.0000002
5543,326,0.0000002
5544,-8,-0.0000000
5545,-335,-0.0000002
5546,-328,-0.0000002
5547,6,0.0000000
5548,333,0.0000002
5549,326,0.0000002
5550,-8,-0.0000000
5551,-335,-0.0000002
5552,-328,-0.0000002
5553,6,0.0000000
5554,333,0.0000002
5555,326,0.0000002
5556,-8,-0.0000000
5557,-335,-0.0000002
5558,-328,-0.0000002
5559,6,0.0000000
5560,333,0.0000002
5561,326,0.0000002
5562,-8,-0.0000000
5563,-335,-0.0000002
5564,-328,-0.0000002
5565,6,0.0000000
5566,333,0.0000002
5567,326,0.0000002
5568,-8,-0.0000000
5569,-335,-0.0000002
5570,-328,-0.0000002
5571,6,0.0000000
5572,333,0.0000002
5573,326,0.0000002
5574,-8,-0.0000000
5575,-335,-0.0000002
5576,-328,-0.0000002
5577,6,0.0000000
5578,333,0.0000002
5579,326,0.0000002
5580,-8,-0.0000000
5581,-335,-0.0000002
5582,-328,-0.0000002
5583,6,0.0000000
5584,333,0.0000002
5585,326,0.0000002
5586,-8,-0.0000000
5587,-335,-0.0000002
5588,-328,-0.0000002
5589,6,0.0000000
5590,333,0.0000002
5591,326,0.0000002
5592,-8,-0.0000000
5593,-335,-0.0000002
5594,-328,-0.0000002
5595,6,0.0000000
5596,333,0.0000002
5597,326,0.0000002
5598,-8,-0.0000000
5599,-335,-0.0000002
5600,-328,-0.0000002
5601,6,0.0000000
5602,333,0.0000002
5603,326,0.0000002
5604,-8,-0.0000000
5605,-335,-0.0000002
5606,-328,-0.0000002
5607,6,0.0000000
5608,333,0.0000002
5609,326,0.0000002
5610,-8,-0.0000000
5611,-335,-0.0000002
5612,-328,-0.0000002
5613,6,0.0000000
5614,333,0.0000002
5615,326,0.0000002
5616,-8,-0.0000000
5617,-335,-0.0000002
5618,-328,-0.0000002
5619,6,0.0000000
5620,333,0.0000002
5621,326,0.0000002
5622,-8,-0.0000000
5623,-335,-0.0000002
5624,-328,-0.0000002
5625,6,0.0000000
5626,333,0.0000002
5627,326,0.0000002
5628,-8,-0.0000000
5629,-335,-0.0000002
5630,-328,-0.0000002
5631,6,0.0000000
5632,333,0.0000002
5633,326,0.0000002
5634,-8,-0.0000000
5635,-335,-0.0000002
5636,-328,-0.0000002
5637,6,0.0000000
5638,333,0.0000002
5639,326,0.0000002
5640,-8,-0.0000000
5641,-335,-0.0000002
5642,-328,-0.0000002
5643,6,0.0000000
5644,333,0.0000002
5645,326,0.0000002
5646,-8,-0.0000000
5647,-335,-0.0000002
5648,-328,-0.0000002
5649,6,0.0000000
5650,333,0.0000002
5651,326,0.0000002
5652,-8,-0.0000000
5653,-335,-0.0000002
5654,-328,-0.0000002
5655,6,0.0000000
5656,333,0.0000002
5657,326,0.0000002
5658,-8,-0.0000000
5659,-335,-0.0000002
5660,-328,-0.0000002
5661,6,0.0000000
5662,333,0.0000002
5663,326,0.0000002
5664,-8,-0.0000000
5665,-335,-0.0000002
5666,-328,-0.0000002
5667,6,0.0000000
5668,333,0.0000002
5669,326,0.0000002
5670,-8,-0.0000000
5671,-335,-0.0000002
5672,-328,-0.0000002
5673,6,0.0000000
5674,333,0.0000002
5675,326,0.0000002
5676,-8,-0.0000000
5677,-335,-0.0000002
5678,-328,-0.0000002
5679,6,0.0000000
5680,333,0.0000002
5681,326,0.0000002
5682,-8,-0.0000000
5683,-335,-0.0000002
5684,-328,-0.0000002
5685,6,0.0000000
5686,333,0.0000002
5687,326,0.0000002
5688,-8,-0.0000000
5689,-335,-0.0000002
5690,-328,-0.0000002
5691,6,0.0000000
5692,333,0.0000002
5693,326,0.0000002
5694,-8,-0.0000000
5695,-335,-0.0000002
5696,-328,-0.0000002
5697,6,0.0000000
5698,333,0.0000002
5699,326,0.0000002
5700,-8,-0.0000000
5701,-335,-0.0000002
5702,-328,-0.0000002
5703,6,0.0000000
5704,333,0.0000002
5705,326,0.0000002
5706,-8,-0.0000000
5707,-335,-0.0000002
5708,-328,-0.0000002
5709,6,0.0000000
5710,333,0.0000002
5711,326,0.0000002
5712,-8,-0.0000000
5713,-335,-0.0000002
5714,-328,-0.0000002
5715,6,0.0000000
5716,333,0.0000002
5717,326,0.0000002
5718,-8,-0.0000000
5719,-335,-0.0000002
5720,-328,-0.0000002
5721,6,0.0000000
5722,333,0.0000002
5723,326,0.0000002
5724,-8,-0.0000000
5725,-335,-0.0000002
5726,-328,-0.0000002
5727,6,0.0000000
5728,333,0.0000002
5729,326,0.0000002
5730,-8,-0.0000000
5731,-335,-0.0000002
5732,-328,-0.0000002
5733,6,0.0000000
5734,333,0.0000002
5735,326,0.0000002
5736,-8,-0.0000000
5737,-335,-0.0000002
5738,-328,-0.0000002
5739,6,0.0000000
5740,333,0.0000002
5741,326,0.0000002
5742,-8,-0.0000000
5743,-335,-0.0000002
5744,-328,-0.0000002
5745,6,0.0000000
5746,333,0.0000002
5747,326,0.0000002
5748,-8,-0.0000000
5749,-335,-0.0000002
5750,-328,-0.0000002
5751,6,0.0000000
5752,333,0.0000002
5753,326,0.0000002
5754,-8,-0.0000000
5755,-335,-0.0000002
5756,-328,-0.0000002
5757,6,0.0000000
5758,333,0.0000002
5759,326,0.0000002
5760,-8,-0.0000000
5761,-335,-0.0000002
5762,-328,-0.0000002
5763,6,0.0000000
5764,333,0.0000002
5765,326,0.0000002
5766,-8,-0.0000000
5767,-335,-0.0000002
5768,-328,-0.0000002
5769,6,0.0000000
5770,333,0.0000002
5771,326,0.0000002
5772,-8,-0.0000000
5773,-335,-0.0000002
5774,-328,-0.0000002
5775,6,0.0000000
5776,333,0.0000002
5777,326,0.0000002
5778,-8,-0.0000000
5779,-335,-0.0000002
5780,-328,-0.0000002
5781,6,0.0000000
5782,333,0.0000002
5783,326,0.0000002
5784,-8,-0.0000000
5785,-335,-0.0000002
5786,-328,-0.0000002
5787,6,0.0000000
5788,333,0.0000002
5789,326,0.0000002
5790,-8,-0.0000000
5791,-335,-0.0000002
5792,-328,-0.0000002
5793,6,0.0000000
5794,333,0.0000002
5795,326,0.0000002
5796,-8,-0.0000000
5797,-335,-0.0000002
5798,-328,-0.0000002
5799,6,0.0000000
5800,333,0.0000002
5801,326,0.0000002
5802,-8,-0.0000000
5803,-335,-0.0000002
5804,-328,-0.0000002
5805,6,0.0000000
5806,333,0.0000002
5807,326,0.0000002
5808,-8,-0.0000000
5809,-335,-0.0000002
5810,-328,-0.0000002
5811,6,0.0000000
5812,333,0.0000002
5813,326,0.0000002
5814,-8,-0.0000000
5815,-335,-0.0000002
5816,-328,-0.0000002
5817,6,0.0000000
5818,333,0.0000002
5819,326,0.0000002
5820,-8,-0.0000000
5821,-335,-0.0000002
5822,-328,-0.0000002
5823,6,0.0000000
5824,333,0.0000002
5825,326,0.0000002
5826,-8,-0.0000000
5827,-335,-0.0000002
5828,-328,-0.0000002
5829,6,0.0000000
5830,333,0.0000002
5831,326,0.0000002
5832,-8,-0.0000000
5833,-335,-0.0000002
5834,-328,-0.0000002
5835,6,0.0000000
5836,333,0.0000002
5837,326,0.0000002
5838,-8,-0.0000000
5839,-335,-0.0000002
5840,-328,-0.0000002
5841,6,0.0000000
5842,333,0.0000002
5843,326,0.0000002
5844,-8,-0.0000000
5845,-335,-0.0000002
5846,-328,-0.0000002
5847,6,0.0000000
5848,333,0.0000002
5849,326,0.0000002
5850,-8,-0.0000000
5851,-335,-0.0000002
5852,-328,-0.0000002
5853,6,0.0000000
5854,333,0.0000002
5855,326,0.0000002
5856,-8,-0.0000000
5857,-335,-0.0000002
5858,-328,-0.0000002
5859,6,0.0000000
5860,333,0.0000002
5861,326,0.0000002
5862,-8,-0.0000000
5863,-335,-0.0000002
5864,-328,-0.0000002
5865,6,0.0000000
5866,333,0.0000002
5867,326,0.0000002
5868,-8,-0.0000000
5869,-335,-0.0000002
5870,-328,-0.0000002
5871,6,0.0000000
5872,333,0.0000002
5873,326,0.0000002
5874,-8,-0.0000000
5875,-335,-0.0000002
5876,-328,-0.0000002
5877,6,0.0000000
5878,333,0.0000002
5879,326,0.0000002
5880,-8,-0.0000000
5881,-335,-0.0000002
5882,-328,-0.0000002
5883,6,0.0000000
5884,333,0.0000002
5885,326,0.0000002
5886,-8,-0.0000000
5887,-335,-0.0000002
5888,-328,-0.0000002
5889,6,0.0000000
5890,333,0.0000002
5891,326,0.0000002
5892,-8,-0.0000000
5893,-335,-0.0000002
5894,-328,-0.0000002
5895,6,0.0000000
5896,333,0.0000002
5897,326,0.0000002
5898,-8,-0.0000000
5899,-335,-0.0000002
5900,-328,-0.0000002
5901,6,0.0000000
5902,333,0.0000002
5903,326,0.0000002
5904,-8,-0.0000000
5905,-335,-0.0000002
5906,-328,-0.0000002
5907,6,0.0000000
5908,333,0.0000002
5909,326,0.0000002
5910,-8,-0.0000000
5911,-335,-0.0000002
5912,-328,-0.0000002
5913,6,0.0000000
5914,333,0.0000002
5915,326,0.0000002
5916,-8,-0.0000000
5917,-335,-0.0000002
5918,-328,-0.0000002
5919,6,0.0000000
5920,333,0.0000002
5921,326,0.0000002
5922,-8,-0.0000000
5923,-335,-0.0000002
5924,-328,-0.0000002
5925,6,0.0000000
5926,333,0.0000002
5927,326,0.0000002
5928,-8,-0.0000000
5929,-335,-0.0000002
5930,-328,-0.0000002
5931,6,0.0000000
5932,333,0.0000002
5933,326,0.0000002
5934,-8,-0.0000000
5935,-335,-0.0000002
5936,-328,-0.0000002
5937,6,0.0000000
5938,333,0.0000002
5939,326,0.0000002
5940,-8,-0.0000000
5941,-335,-0.0000002
5942,-328,-0.0000002
5943,6,0.0000000
5944,333,0.0000002
5945,326,0.0000002
5946,-8,-0.0000000
5947,-335,-0.0000002
5948,-328,-0.0000002
5949,6,0.0000000
5950,333,0.0000002
5951,326,0.0000002
5952,-8,-0.0000000
5953,-335,-0.0000002
5954,-328,-0.0000002
5955,6,0.0000000
5956,333,0.0000002
5957,326,0.0000002
5958,-8,-0.0000000
5959,-335,-0.0000002
5960,-328,-0.0000002
5961,6,0.0000000
5962,333,0.0000002
5963,326,0.0000002
5964,-8,-0.0000000
5965,-335,-0.0000002
5966,-328,-0.0000002
5967,6,0.0000000
5968,333,0.0000002
5969,326,0.0000002
5970,-8,-0.0000000
5971,-335,-0.0000002
5972,-328,-0.0000002
5973,6,0.0000000
5974,333,0.0000002
5975,326,0.0000002
5976,-8,-0.0000000
5977,-335,-0.0000002
5978,-328,-0.0000002
5979,6,0.0000000
5980,333,0.0000002
5981,326,0.0000002
5982,-8,-0.0000000
5983,-335,-0.0000002
5984,-328,-0.0000002
5985,6,0.0000000
5986,333,0.0000002
5987,326,0.0000002
5988,-8,-0.0000000
5989,-335,-0.0000002
5990,-328,-0.0000002
5991,6,0.0000000
5992,333,0.0000002
5993,326,0.0000002
5994,-8,-0.0000000
5995,-335,-0.0000002
5996,-328,-0.0000002
5997,6,0.0000000
5998,333,0.0000002
5999,326,0.0000002
6000,-8,-0.0000000
6001,-335,-0.0000002
6002,-328,-0.0000002
6003,6,0.0000000
6004,333,0.0000002
6005,326,0.0000002
6006,-8,-0.0000000
6007,-335,-0.0000002
6008,-328,-0.0000002
6009,6,0.0000000
6010,333,0.0000002
6011,326,0.0000002
6012,-8,-0.0000000
6013,-335,-0.0000002
6014,-328,-0.0000002
6015,6,0.0000000
6016,333,0.0000002
6017,326,0.0000002
6018,-8,-0.0000000
6019,-335,-0.0000002
6020,-328,-0.0000002
6021,6,0.0000000
6022,333,0.0000002
6023,326,0.0000002
6024,-8,-0.0000000
6025,-335,-0.0000002
6026,-328,-0.0000002
6027,6,0.0000000
6028,333,0.0000002
6029,326,0.0000002
6030,-8,-0.0000000
6031,-335,-0.0000002
6032,-328,-0.0000002
6033,6,0.0000000
6034,333,0.0000002
6035,326,0.0000002
6036,-8,-0.0000000
6037,-335,-0.0000002
6038,-328,-0.0000002
6039,6,0.0000000
6040,333,0.0000002
6041,326,0.0000002
6042,-8,-0.0000000
6043,-335,-0.0000002
6044,-328,-0.0000002
6045,6,0.0000000
6046,333,0.0000002
6047,326,0.0000002
6048,-8,-0.0000000
6049,-335,-0.0000002
6050,-328,-0.0000002
6051,6,0.0000000
6052,333,0.0000002
6053,326,0.0000002
6054,-8,-0.0000000
6055,-335,-0.0000002
6056,-328,-0.0000002
6057,6,0.0000000
6058,333,0.0000002
6059,326,0.0000002
6060,-8,-0.0000000
6061,-335,-0.0000002
6062,-328,-0.0000002
6063,6,0.0000000
6064,333,0.0000002
6065,326,0.0000002
6066,-8,-0.0000000
6067,-335,-0.0000002
6068,-328,-0.0000002
6069,6,0.0000000
6070,333,0.0000002
6071,326,0.0000002
6072,-8,-0.0000000
6073,-335,-0.0000002
6074,-328,-0.0000002
6075,6,0.0000000
6076,333,0.0000002
6077,326,0.0000002
6078,-8,-0.0000000
6079,-335,-0.0000002
6080,-328,-0.0000002
6081,6,0.0000000
6082,333,0.0000002
6083,326,0.0000002
6084,-8,-0.0000000
6085,-335,-0.0000002
6086,-328,-0.0000002
6087,6,0.0000000
6088,333,0.0000002
6089,326,0.0000002
6090,-8,-0.0000000
6091,-335,-0.0000002
6092,-328,-0.0000002
6093,6,0.0000000
6094,333,0.0000002
6095,326,0.0000002
6096,-8,-0.0000000
6097,-335,-0.0000002
6098,-328,-0.0000002
6099,6,0.0000000
6100,333,0.0000002
6101,326,0.0000002
6102,-8,-0.0000000
6103,-335,-0.0000002
6104,-328,-0.0000002
6105,6,0.0000000
6106,333,0.0000002
6107,326,0.0000002
6108,-8,-0.0000000
6109,-335,-0.0000002
6110,-328,-0.0000002
6111,6,0.0000000
6112,333,0.0000002
6113,326,0.0000002
6114,-8,-0.0000000
6115,-335,-0.0000002
6116,-328,-0.0000002
6117,6,0.0000000
6118,333,0.0000002
6119,326,0.0000002
6120,-8,-0.0000000
6121,-335,-0.0000002
6122,-328,-0.0000002
6123,6,0.0000000
6124,333,0.0000002
6125,326,0.0000002
6126,-8,-0.0000000
6127,-335,-0.0000002
6128,-328,-0.0000002
6129,6,0.0000000
6130,333,0.0000002
6131,326,0.0000002
6132,-8,-0.0000000
6133,-335,-0.0000002
6134,-328,-0.0000002
6135,6,0.0000000
6136,333,0.0000002
6137,326,0.0000002
6138,-8,-0.0000000
6139,-335,-0.0000002
6140,-328,-0.0000002
6141,6,0.0000000
6142,333,0.0000002
6143,326,0.0000002
6144,-8,-0.0000000
6145,-335,-0.0000002
6146,-328,-0.0000002
6147,6,0.0000000
6148,333,0.0000002
6149,326,0.0000002
6150,-8,-0.0000000
6151,-335,-0.0000002
6152,-328,-0.0000002
6153,6,0.0000000
6154,333,0.0000002
6155,326,0.0000002
6156,-8,-0.0000000
6157,-335,-0.0000002
6158,-328,-0.0000002
6159,6,0.0000000
6160,333,0.0000002
6161,326,0.0000002
6162,-8,-0.0000000
6163,-335,-0.0000002
6164,-328,-0.0000002
6165,6,0.0000000
6166,333,0.0000002
6167,326,0.0000002
6168,-8,-0.0000000
6169,-335,-0.0000002
6170,-328,-0.0000002
6171,6,0.0000000
6172,333,0.0000002
6173,326,0.0000002
6174,-8,-0.0000000
6175,-335,-0.0000002
6176,-328,-0.0000002
6177,6,0.0000000
6178,333,0.0000002
6179,326,0.0000002
6180,-8,-0.0000000
6181,-335,-0.0000002
6182,-328,-0.0000002
6183,6,0.0000000
6184,333,0.0000002
6185,326,0.0000002
6186,-8,-0.0000000
6187,-335,-0.0000002
6188,-328,-0.0000002
6189,6,0.0000000
6190,333,0.0000002
6191,326,0.0000002
6192,-8,-0.0000000
6193,-335,-0.0000002
